Hour,Date,App_Opens,Trips,Distance to Closest Bike,Battery % - Start,Battery % - End,Starting Geo,Ending Geo,,,,,
18,29-Jul,1,1,0.29,38,23,Geo 4,Geo 3,,,,,
18,29-Jul,1,1,0.03,31,24,Geo 3,Geo 1,,,,,
18,29-Jul,1,1,0.2,99,88,Geo 3,Geo 1,,,,,
19,29-Jul,1,1,0.08,71,43,Geo 2,Geo 1,,,,,
18,29-Jul,3,1,0.23,77,68,Geo 3,Geo 4,,,,,
19,29-Jul,1,1,0.4,63,38,Geo 1,Geo 3,,,,,
19,29-Jul,1,1,0.3,33,14,Geo 2,Geo 5,,,,,
19,29-Jul,1,1,0.33,33,28,Geo 3,Geo 1,,,,,
19,29-Jul,1,1,0.02,60,59,Geo 3,Geo 1,,,,,
19,29-Jul,1,1,0.35,32,20,Geo 3,Geo 1,,,,,
19,29-Jul,1,1,0.29,60,56,Geo 3,Geo 4,,,,,
19,29-Jul,1,1,0.13,32,22,Geo 1,Geo 4,,,,,
20,29-Jul,1,1,0.23,30,19,Geo 3,Geo 5,,,,,
20,29-Jul,1,1,0.32,74,65,Geo 1,Geo 3,,,,,
20,29-Jul,1,1,0.12,55,40,Geo 4,Geo 4,,,,,
20,29-Jul,1,1,0.19,66,45,Geo 2,Geo 1,,,,,
20,29-Jul,1,1,0.33,72,58,Geo 2,Geo 3,,,,,
20,29-Jul,1,1,0.31,91,83,Geo 1,Geo 1,,,,,
20,29-Jul,1,1,0.33,30,19,Geo 2,Geo 4,,,,,
20,29-Jul,1,1,0.31,34,23,Geo 4,Geo 2,,,,,
21,29-Jul,1,1,0.43,49,42,Geo 3,Geo 1,,,,,
21,29-Jul,1,1,0.05,33,25,Geo 2,Geo 2,,,,,
21,29-Jul,1,1,0.07,43,40,Geo 3,Geo 2,,,,,
21,29-Jul,1,1,0.36,31,27,Geo 1,Geo 1,,,,,
22,29-Jul,1,1,0.17,63,59,Geo 3,Geo 2,,,,,
22,29-Jul,1,1,0.21,66,54,Geo 1,Geo 4,,,,,
23,29-Jul,1,1,0.36,41,36,Geo 2,Geo 2,,,,,
23,29-Jul,1,1,0.15,36,27,Geo 2,Geo 2,,,,,
23,29-Jul,1,1,0.04,31,21,Geo 3,Geo 3,,,,,
23,29-Jul,1,1,0.07,90,81,Geo 1,Geo 3,,,,,
23,29-Jul,1,1,0.21,46,44,Geo 2,Geo 4,,,,,
23,29-Jul,1,1,0.43,40,18,Geo 4,Geo 1,,,,,
23,29-Jul,1,1,0.5,56,34,Geo 1,Geo 1,,,,,
23,29-Jul,1,1,0.06,62,52,Geo 2,Geo 1,,,,,
13,29-Jul,1,1,0.2,80,77,Geo 1,Geo 1,,,,,
13,29-Jul,1,1,0.4,63,55,Geo 1,Geo 1,,,,,
8,29-Jul,1,1,0.27,31,27,Geo 1,Geo 1,,,,,
13,29-Jul,1,1,0.11,65,57,Geo 4,Geo 5,,,,,
0,29-Jul,1,0,0.71,,,Geo 1,,,,,,
0,29-Jul,1,0,0.19,,,Geo 3,,,,,,
1,29-Jul,1,0,0.45,,,Geo 3,,,,,,
1,29-Jul,1,0,0.5,,,Geo 3,,,,,,
1,29-Jul,1,0,0.64,,,Geo 4,,,,,,
1,29-Jul,1,0,0.79,,,Geo 1,,,,,,
2,29-Jul,1,0,0.87,,,Geo 3,,,,,,
2,29-Jul,1,0,0.37,,,Geo 1,,,,,,
2,29-Jul,1,0,0.86,,,Geo 1,,,,,,
3,29-Jul,1,0,0.62,,,Geo 3,,,,,,
3,29-Jul,1,0,0.63,,,Geo 1,,,,,,
3,29-Jul,1,0,0.99,,,Geo 1,,,,,,
3,29-Jul,1,0,0.27,,,Geo 1,,,,,,
3,29-Jul,1,0,0.68,,,Geo 1,,,,,,
4,29-Jul,1,0,0.27,,,Geo 4,,,,,,
4,29-Jul,1,0,0.91,,,Geo 3,,,,,,
4,29-Jul,1,0,0.2,,,Geo 2,,,,,,
4,29-Jul,1,0,0.36,,,Geo 1,,,,,,
4,29-Jul,1,0,0.16,,,Geo 1,,,,,,
4,29-Jul,1,0,0.99,,,Geo 3,,,,,,
5,29-Jul,1,0,0.15,,,Geo 2,,,,,,
5,29-Jul,1,0,0.87,,,Geo 1,,,,,,
5,29-Jul,1,0,0.59,,,Geo 4,,,,,,
5,29-Jul,1,0,0.31,,,Geo 4,,,,,,
5,29-Jul,1,0,0.24,,,Geo 2,,,,,,
5,29-Jul,1,0,0.05,,,Geo 2,,,,,,
5,29-Jul,1,0,0.39,,,Geo 2,,,,,,
5,29-Jul,1,0,0.02,,,Geo 2,,,,,,
5,29-Jul,1,0,0.22,,,Geo 2,,,,,,
5,29-Jul,1,0,0.97,,,Geo 4,,,,,,
11,29-Jul,1,0,0.04,,,Geo 3,,,,,,
6,29-Jul,1,0,0.59,,,Geo 3,,,,,,
6,29-Jul,1,0,0.3,,,Geo 4,,,,,,
6,29-Jul,1,0,0.27,,,Geo 3,,,,,,
6,29-Jul,1,0,0.3,,,Geo 4,,,,,,
13,29-Jul,1,0,0.75,,,Geo 3,,,,,,
6,29-Jul,1,0,0.57,,,Geo 3,,,,,,
6,29-Jul,1,0,0.17,,,Geo 3,,,,,,
6,29-Jul,3,0,0.57,,,Geo 3,,,,,,
6,29-Jul,1,0,0.87,,,Geo 3,,,,,,
6,29-Jul,1,0,0.49,,,Geo 3,,,,,,
7,29-Jul,1,0,0.73,,,Geo 1,,,,,,
11,29-Jul,1,0,0.06,,,Geo 4,,,,,,
7,29-Jul,1,0,0.45,,,Geo 2,,,,,,
7,29-Jul,1,0,0.2,,,Geo 3,,,,,,
7,29-Jul,1,0,0.91,,,Geo 1,,,,,,
7,29-Jul,1,0,0.33,,,Geo 3,,,,,,
7,29-Jul,1,0,0.92,,,Geo 4,,,,,,
15,29-Jul,1,0,0.75,,,Geo 3,,,,,,
12,29-Jul,1,0,0.69,,,Geo 3,,,,,,
7,29-Jul,1,0,0.36,,,Geo 3,,,,,,
7,29-Jul,1,0,0.87,,,Geo 3,,,,,,
12,29-Jul,1,0,0.88,,,Geo 4,,,,,,
7,29-Jul,1,0,0.56,,,Geo 1,,,,,,
12,29-Jul,1,0,0.35,,,Geo 3,,,,,,
7,29-Jul,1,0,0.43,,,Geo 3,,,,,,
7,29-Jul,1,0,0.2,,,Geo 3,,,,,,
7,29-Jul,1,0,0.55,,,Geo 3,,,,,,
8,29-Jul,1,0,0.44,,,Geo 3,,,,,,
13,29-Jul,2,0,0.62,,,Geo 4,,,,,,
13,29-Jul,1,0,0.59,,,Geo 3,,,,,,
8,29-Jul,1,0,0.94,,,Geo 4,,,,,,
8,29-Jul,1,0,0.42,,,Geo 3,,,,,,
8,29-Jul,1,0,0.04,,,Geo 3,,,,,,
8,29-Jul,1,0,0.32,,,Geo 3,,,,,,
13,29-Jul,1,0,0.74,,,Geo 3,,,,,,
8,29-Jul,1,0,0.85,,,Geo 3,,,,,,
8,29-Jul,1,0,0.32,,,Geo 3,,,,,,
13,29-Jul,1,0,0.17,,,Geo 3,,,,,,
8,29-Jul,1,0,0.2,,,Geo 3,,,,,,
8,29-Jul,1,0,0.39,,,Geo 3,,,,,,
14,29-Jul,1,0,0.69,,,Geo 3,,,,,,
14,29-Jul,1,0,0.76,,,Geo 3,,,,,,
8,29-Jul,1,0,0.43,,,Geo 3,,,,,,
14,29-Jul,1,0,0.36,,,Geo 4,,,,,,
13,29-Jul,1,0,0.94,,,Geo 3,,,,,,
8,29-Jul,1,0,0.02,,,Geo 3,,,,,,
8,29-Jul,1,0,0.56,,,Geo 3,,,,,,
9,29-Jul,1,0,0.25,,,Geo 4,,,,,,
13,29-Jul,1,0,0.78,,,Geo 4,,,,,,
9,29-Jul,1,0,0.8,,,Geo 3,,,,,,
9,29-Jul,1,0,0.74,,,Geo 4,,,,,,
13,29-Jul,1,0,0.55,,,Geo 4,,,,,,
9,29-Jul,1,0,0.25,,,Geo 3,,,,,,
9,29-Jul,1,0,0.18,,,Geo 1,,,,,,
9,29-Jul,1,0,0.66,,,Geo 3,,,,,,
11,29-Jul,1,0,0.96,,,Geo 3,,,,,,
14,29-Jul,1,0,0.98,,,Geo 4,,,,,,
9,29-Jul,1,0,0.75,,,Geo 3,,,,,,
9,29-Jul,1,0,0.28,,,Geo 3,,,,,,
9,29-Jul,1,0,0.93,,,Geo 4,,,,,,
9,29-Jul,1,0,0.14,,,Geo 4,,,,,,
9,29-Jul,1,0,0.93,,,Geo 4,,,,,,
9,29-Jul,1,0,0.7,,,Geo 2,,,,,,
9,29-Jul,1,0,0.72,,,Geo 3,,,,,,
11,29-Jul,1,0,0.03,,,Geo 4,,,,,,
9,29-Jul,1,0,0.87,,,Geo 4,,,,,,
12,29-Jul,1,0,0.44,,,Geo 4,,,,,,
9,29-Jul,1,0,0.8,,,Geo 4,,,,,,
14,29-Jul,1,0,0.35,,,Geo 4,,,,,,
9,29-Jul,1,0,0.92,,,Geo 3,,,,,,
9,29-Jul,1,0,0.6,,,Geo 1,,,,,,
10,29-Jul,1,0,0.13,,,Geo 1,,,,,,
10,29-Jul,1,0,0.62,,,Geo 3,,,,,,
10,29-Jul,1,0,0.51,,,Geo 4,,,,,,
10,29-Jul,1,0,0.6,,,Geo 1,,,,,,
9,29-Jul,1,0,0.02,,,Geo 2,,,,,,
10,29-Jul,1,0,0.82,,,Geo 4,,,,,,
10,29-Jul,1,0,0.39,,,Geo 2,,,,,,
10,29-Jul,1,0,0.79,,,Geo 2,,,,,,
10,29-Jul,1,0,0.55,,,Geo 4,,,,,,
10,29-Jul,1,0,0.3,,,Geo 2,,,,,,
10,29-Jul,1,0,0.57,,,Geo 3,,,,,,
10,29-Jul,1,0,0.18,,,Geo 1,,,,,,
10,29-Jul,1,0,0.41,,,Geo 1,,,,,,
10,29-Jul,1,0,0.66,,,Geo 1,,,,,,
10,29-Jul,1,0,0.92,,,Geo 3,,,,,,
10,29-Jul,1,0,0.45,,,Geo 1,,,,,,
10,29-Jul,1,0,0.51,,,Geo 3,,,,,,
10,29-Jul,1,0,0.95,,,Geo 1,,,,,,
11,29-Jul,1,0,0.55,,,Geo 2,,,,,,
11,29-Jul,1,0,0.32,,,Geo 2,,,,,,
11,29-Jul,1,0,0.63,,,Geo 2,,,,,,
11,29-Jul,1,0,0.61,,,Geo 3,,,,,,
11,29-Jul,1,0,0.92,,,Geo 3,,,,,,
11,29-Jul,1,0,0.22,,,Geo 2,,,,,,
11,29-Jul,1,0,0.02,,,Geo 2,,,,,,
11,29-Jul,1,0,0.25,,,Geo 3,,,,,,
11,29-Jul,1,0,0.71,,,Geo 1,,,,,,
11,29-Jul,1,0,0.45,,,Geo 3,,,,,,
11,29-Jul,1,0,0.54,,,Geo 3,,,,,,
11,29-Jul,1,0,0.28,,,Geo 2,,,,,,
11,29-Jul,1,0,0.64,,,Geo 3,,,,,,
11,29-Jul,1,0,0.71,,,Geo 3,,,,,,
11,29-Jul,1,0,0.14,,,Geo 4,,,,,,
11,29-Jul,1,0,0.38,,,Geo 3,,,,,,
12,29-Jul,1,0,0.14,,,Geo 3,,,,,,
13,29-Jul,1,0,0.21,,,Geo 2,,,,,,
12,29-Jul,1,0,0.53,,,Geo 4,,,,,,
12,29-Jul,1,0,0.67,,,Geo 3,,,,,,
12,29-Jul,1,0,0.58,,,Geo 2,,,,,,
12,29-Jul,1,0,0.49,,,Geo 2,,,,,,
12,29-Jul,1,0,0.13,,,Geo 1,,,,,,
12,29-Jul,1,0,0.51,,,Geo 2,,,,,,
12,29-Jul,1,0,0.81,,,Geo 3,,,,,,
12,29-Jul,1,0,0.34,,,Geo 3,,,,,,
13,29-Jul,1,0,0.27,,,Geo 2,,,,,,
12,29-Jul,1,0,0.71,,,Geo 3,,,,,,
13,29-Jul,1,0,0.44,,,Geo 1,,,,,,
12,29-Jul,1,0,0.16,,,Geo 2,,,,,,
12,29-Jul,1,0,0.08,,,Geo 4,,,,,,
12,29-Jul,1,0,0.15,,,Geo 3,,,,,,
12,29-Jul,1,0,0.73,,,Geo 3,,,,,,
12,29-Jul,1,0,0.53,,,Geo 3,,,,,,
12,29-Jul,2,0,0.79,,,Geo 2,,,,,,
12,29-Jul,1,0,0.85,,,Geo 4,,,,,,
12,29-Jul,1,0,0.03,,,Geo 2,,,,,,
13,29-Jul,1,0,0.74,,,Geo 2,,,,,,
12,29-Jul,1,0,0.78,,,Geo 2,,,,,,
12,29-Jul,1,0,0.34,,,Geo 3,,,,,,
13,29-Jul,1,0,0.05,,,Geo 1,,,,,,
13,29-Jul,1,0,0.44,,,Geo 1,,,,,,
13,29-Jul,1,0,0.11,,,Geo 1,,,,,,
13,29-Jul,1,0,0.96,,,Geo 1,,,,,,
13,29-Jul,1,0,0.79,,,Geo 2,,,,,,
13,29-Jul,1,0,0.7,,,Geo 3,,,,,,
13,29-Jul,1,0,0.25,,,Geo 3,,,,,,
13,29-Jul,1,0,0.07,,,Geo 3,,,,,,
13,29-Jul,1,0,0.54,,,Geo 2,,,,,,
13,29-Jul,1,0,0.28,,,Geo 3,,,,,,
13,29-Jul,1,0,0.49,,,Geo 2,,,,,,
13,29-Jul,1,0,0.03,,,Geo 3,,,,,,
14,29-Jul,1,0,0.9,,,Geo 1,,,,,,
14,29-Jul,1,0,0.99,,,Geo 2,,,,,,
14,29-Jul,1,0,0.3,,,Geo 1,,,,,,
14,29-Jul,1,0,0.67,,,Geo 1,,,,,,
14,29-Jul,1,0,0.74,,,Geo 2,,,,,,
14,29-Jul,1,0,0.64,,,Geo 3,,,,,,
14,29-Jul,1,0,0.19,,,Geo 2,,,,,,
14,29-Jul,1,0,0.34,,,Geo 2,,,,,,
14,29-Jul,1,0,0,,,Geo 3,,,,,,
14,29-Jul,1,0,0.21,,,Geo 2,,,,,,
14,29-Jul,1,0,0.85,,,Geo 1,,,,,,
14,29-Jul,1,0,0.9,,,Geo 3,,,,,,
14,29-Jul,1,0,0.97,,,Geo 3,,,,,,
14,29-Jul,1,0,0.63,,,Geo 4,,,,,,
14,29-Jul,1,0,0.38,,,Geo 3,,,,,,
14,29-Jul,1,0,0.31,,,Geo 1,,,,,,
15,29-Jul,1,0,0.09,,,Geo 1,,,,,,
15,29-Jul,1,0,0.68,,,Geo 2,,,,,,
15,29-Jul,1,0,0,,,Geo 1,,,,,,
15,29-Jul,1,0,0.97,,,Geo 3,,,,,,
15,29-Jul,1,0,0.71,,,Geo 3,,,,,,
15,29-Jul,1,0,0.31,,,Geo 3,,,,,,
15,29-Jul,1,0,0.43,,,Geo 3,,,,,,
15,29-Jul,1,0,0.05,,,Geo 2,,,,,,
15,29-Jul,1,0,0.14,,,Geo 1,,,,,,
15,29-Jul,1,0,0.93,,,Geo 1,,,,,,
15,29-Jul,1,0,0.09,,,Geo 1,,,,,,
15,29-Jul,1,0,0.85,,,Geo 2,,,,,,
15,29-Jul,1,0,0.22,,,Geo 3,,,,,,
15,29-Jul,1,0,0.05,,,Geo 2,,,,,,
15,29-Jul,1,0,0.81,,,Geo 1,,,,,,
15,29-Jul,1,0,0.3,,,Geo 2,,,,,,
15,29-Jul,1,0,0.4,,,Geo 2,,,,,,
16,29-Jul,1,0,0.04,,,Geo 3,,,,,,
16,29-Jul,1,0,0.13,,,Geo 2,,,,,,
16,29-Jul,1,0,0.47,,,Geo 1,,,,,,
16,29-Jul,1,0,0.32,,,Geo 1,,,,,,
16,29-Jul,1,0,0.42,,,Geo 4,,,,,,
16,29-Jul,1,0,0.32,,,Geo 3,,,,,,
16,29-Jul,1,0,0.36,,,Geo 3,,,,,,
16,29-Jul,1,0,0.56,,,Geo 2,,,,,,
16,29-Jul,1,0,0.83,,,Geo 2,,,,,,
16,29-Jul,1,0,0.51,,,Geo 2,,,,,,
16,29-Jul,1,0,0.69,,,Geo 2,,,,,,
16,29-Jul,1,0,0.72,,,Geo 1,,,,,,
16,29-Jul,1,0,0.52,,,Geo 1,,,,,,
16,29-Jul,1,0,0.44,,,Geo 1,,,,,,
16,29-Jul,1,0,0.17,,,Geo 2,,,,,,
16,29-Jul,1,0,0.09,,,Geo 1,,,,,,
16,29-Jul,1,0,0.68,,,Geo 3,,,,,,
17,29-Jul,1,0,0.73,,,Geo 2,,,,,,
17,29-Jul,1,0,0.22,,,Geo 2,,,,,,
17,29-Jul,1,0,0.39,,,Geo 3,,,,,,
17,29-Jul,1,0,0.05,,,Geo 2,,,,,,
17,29-Jul,1,0,0.79,,,Geo 1,,,,,,
17,29-Jul,1,0,0.68,,,Geo 1,,,,,,
17,29-Jul,1,0,0.57,,,Geo 1,,,,,,
17,29-Jul,1,0,0.63,,,Geo 3,,,,,,
17,29-Jul,1,0,0.56,,,Geo 1,,,,,,
17,29-Jul,1,0,0.86,,,Geo 3,,,,,,
17,29-Jul,1,0,0.73,,,Geo 2,,,,,,
17,29-Jul,1,0,0.45,,,Geo 4,,,,,,
17,29-Jul,1,0,0.32,,,Geo 2,,,,,,
17,29-Jul,1,0,0.98,,,Geo 3,,,,,,
17,29-Jul,1,0,0.78,,,Geo 4,,,,,,
17,29-Jul,1,0,0.02,,,Geo 2,,,,,,
17,29-Jul,1,0,0.02,,,Geo 1,,,,,,
17,29-Jul,1,0,0.54,,,Geo 2,,,,,,
17,29-Jul,1,0,0.66,,,Geo 2,,,,,,
17,29-Jul,1,0,0.86,,,Geo 2,,,,,,
17,29-Jul,1,0,0.54,,,Geo 1,,,,,,
17,29-Jul,1,0,0.17,,,Geo 2,,,,,,
18,29-Jul,1,0,0.74,,,Geo 3,,,,,,
18,29-Jul,1,0,0.74,,,Geo 1,,,,,,
18,29-Jul,1,0,0.87,,,Geo 1,,,,,,
18,29-Jul,1,0,0.32,,,Geo 2,,,,,,
15,29-Jul,1,0,0.77,,,Geo 4,,,,,,
18,29-Jul,1,0,0.81,,,Geo 3,,,,,,
18,29-Jul,1,0,0.77,,,Geo 4,,,,,,
18,29-Jul,1,0,0.64,,,Geo 2,,,,,,
18,29-Jul,1,0,0.24,,,Geo 2,,,,,,
18,29-Jul,1,0,0.97,,,Geo 2,,,,,,
18,29-Jul,1,0,0.68,,,Geo 1,,,,,,
18,29-Jul,1,0,0.21,,,Geo 4,,,,,,
18,29-Jul,1,0,0.27,,,Geo 1,,,,,,
18,29-Jul,1,0,0.88,,,Geo 3,,,,,,
18,29-Jul,1,0,0.58,,,Geo 1,,,,,,
18,29-Jul,1,0,0.3,,,Geo 3,,,,,,
18,29-Jul,1,0,0.28,,,Geo 2,,,,,,
18,29-Jul,1,0,0.81,,,Geo 3,,,,,,
18,29-Jul,1,0,0.63,,,Geo 1,,,,,,
18,29-Jul,1,0,0.37,,,Geo 3,,,,,,
16,29-Jul,1,0,0.28,,,Geo 4,,,,,,
18,29-Jul,1,0,0.76,,,Geo 3,,,,,,
19,29-Jul,1,0,0.55,,,Geo 2,,,,,,
18,29-Jul,1,0,0.14,,,Geo 1,,,,,,
18,29-Jul,1,0,0.58,,,Geo 4,,,,,,
18,29-Jul,1,0,0.41,,,Geo 3,,,,,,
18,29-Jul,1,0,0.53,,,Geo 2,,,,,,
18,29-Jul,1,0,0.18,,,Geo 3,,,,,,
18,29-Jul,1,0,0.74,,,Geo 2,,,,,,
18,29-Jul,1,0,0.31,,,Geo 2,,,,,,
19,29-Jul,1,0,0.23,,,Geo 2,,,,,,
19,29-Jul,1,0,0.84,,,Geo 3,,,,,,
19,29-Jul,1,0,0.12,,,Geo 3,,,,,,
19,29-Jul,1,0,0.26,,,Geo 1,,,,,,
19,29-Jul,1,0,0.77,,,Geo 2,,,,,,
19,29-Jul,1,0,0.17,,,Geo 3,,,,,,
19,29-Jul,1,0,0.01,,,Geo 2,,,,,,
19,29-Jul,1,0,0.67,,,Geo 3,,,,,,
19,29-Jul,1,0,0.87,,,Geo 2,,,,,,
19,29-Jul,1,0,0.53,,,Geo 2,,,,,,
19,29-Jul,1,0,0.27,,,Geo 1,,,,,,
19,29-Jul,1,0,0.95,,,Geo 2,,,,,,
19,29-Jul,1,0,0.24,,,Geo 1,,,,,,
18,29-Jul,1,0,0.92,,,Geo 3,,,,,,
19,29-Jul,1,0,0.89,,,Geo 1,,,,,,
19,29-Jul,1,0,0.63,,,Geo 2,,,,,,
19,29-Jul,1,0,0.24,,,Geo 1,,,,,,
11,29-Jul,1,0,0.88,,,Geo 3,,,,,,
19,29-Jul,1,0,0.07,,,Geo 2,,,,,,
19,29-Jul,1,0,0.41,,,Geo 2,,,,,,
20,29-Jul,1,0,0.28,,,Geo 2,,,,,,
20,29-Jul,1,0,0.25,,,Geo 2,,,,,,
20,29-Jul,1,0,0.68,,,Geo 2,,,,,,
20,29-Jul,1,0,0.56,,,Geo 3,,,,,,
20,29-Jul,1,0,0.74,,,Geo 2,,,,,,
20,29-Jul,1,0,0.07,,,Geo 1,,,,,,
20,29-Jul,1,0,0.61,,,Geo 4,,,,,,
20,29-Jul,1,0,0.51,,,Geo 2,,,,,,
20,29-Jul,1,0,0.41,,,Geo 4,,,,,,
20,29-Jul,1,0,0.33,,,Geo 2,,,,,,
20,29-Jul,1,0,0.39,,,Geo 3,,,,,,
20,29-Jul,1,0,0.73,,,Geo 4,,,,,,
20,29-Jul,1,0,0.46,,,Geo 2,,,,,,
20,29-Jul,1,0,0.32,,,Geo 1,,,,,,
20,29-Jul,1,0,0.66,,,Geo 1,,,,,,
20,29-Jul,1,0,0.57,,,Geo 3,,,,,,
20,29-Jul,1,0,0.2,,,Geo 1,,,,,,
20,29-Jul,1,0,0.74,,,Geo 2,,,,,,
20,29-Jul,1,0,0.42,,,Geo 1,,,,,,
20,29-Jul,1,0,0.89,,,Geo 2,,,,,,
21,29-Jul,1,0,0.06,,,Geo 2,,,,,,
21,29-Jul,1,0,0.12,,,Geo 3,,,,,,
21,29-Jul,1,0,0.99,,,Geo 2,,,,,,
21,29-Jul,1,0,0.08,,,Geo 4,,,,,,
21,29-Jul,1,0,0.64,,,Geo 2,,,,,,
21,29-Jul,1,0,0.33,,,Geo 2,,,,,,
21,29-Jul,1,0,0.18,,,Geo 1,,,,,,
21,29-Jul,1,0,0.34,,,Geo 2,,,,,,
22,29-Jul,1,0,0.54,,,Geo 2,,,,,,
22,29-Jul,1,0,0.27,,,Geo 3,,,,,,
22,29-Jul,1,0,0.02,,,Geo 2,,,,,,
22,29-Jul,1,0,0.72,,,Geo 4,,,,,,
22,29-Jul,1,0,0.85,,,Geo 2,,,,,,
22,29-Jul,1,0,0.59,,,Geo 2,,,,,,
22,29-Jul,1,0,0.44,,,Geo 2,,,,,,
22,29-Jul,1,0,0.9,,,Geo 1,,,,,,
22,29-Jul,1,0,0.14,,,Geo 2,,,,,,
22,29-Jul,1,0,0.28,,,Geo 1,,,,,,
23,29-Jul,1,0,0.63,,,Geo 2,,,,,,
23,29-Jul,1,0,0.43,,,Geo 1,,,,,,
23,29-Jul,1,0,0.98,,,Geo 2,,,,,,
18,29-Jul,1,0,0.85,,,Geo 4,,,,,,
23,29-Jul,1,0,0.49,,,Geo 3,,,,,,
23,29-Jul,1,0,0.47,,,Geo 2,,,,,,
23,29-Jul,1,0,0.28,,,Geo 1,,,,,,
23,29-Jul,1,0,0.99,,,Geo 2,,,,,,
23,29-Jul,1,0,0.49,,,Geo 1,,,,,,
23,29-Jul,1,0,0.22,,,Geo 2,,,,,,
0,29-Jul,1,1,0.49,65,57,Geo 2,Geo 5,,,,,
0,29-Jul,1,1,0.04,35,26,Geo 4,Geo 1,,,,,
0,29-Jul,1,1,0.47,66,59,Geo 1,Geo 2,,,,,
0,29-Jul,1,1,0.27,47,29,Geo 3,Geo 2,,,,,
0,29-Jul,1,1,0.35,67,66,Geo 3,Geo 1,,,,,
0,29-Jul,1,1,0,62,36,Geo 2,Geo 1,,,,,
0,29-Jul,1,1,0.47,62,50,Geo 2,Geo 4,,,,,
0,29-Jul,1,1,0.47,96,89,Geo 4,Geo 1,,,,,
1,29-Jul,1,1,0.3,90,83,Geo 2,Geo 2,,,,,
1,29-Jul,1,1,0.33,37,20,Geo 2,Geo 1,,,,,
1,29-Jul,1,1,0.48,53,32,Geo 2,Geo 1,,,,,
1,29-Jul,1,1,0.39,36,24,Geo 1,Geo 1,,,,,
1,29-Jul,1,1,0.26,35,33,Geo 1,Geo 2,,,,,
1,29-Jul,1,1,0.09,90,81,Geo 4,Geo 4,,,,,
1,29-Jul,1,1,0.48,32,13,Geo 2,Geo 3,,,,,
1,29-Jul,1,1,0.09,65,62,Geo 3,Geo 2,,,,,
1,29-Jul,1,1,0.39,48,45,Geo 1,Geo 1,,,,,
1,29-Jul,1,1,0.05,39,26,Geo 3,Geo 3,,,,,
1,29-Jul,1,1,0.14,51,40,Geo 2,Geo 4,,,,,
1,29-Jul,1,1,0.27,31,26,Geo 3,Geo 1,,,,,
1,29-Jul,1,1,0.36,83,79,Geo 3,Geo 2,,,,,
1,29-Jul,1,1,0.02,56,42,Geo 4,Geo 1,,,,,
2,29-Jul,1,1,0.36,42,26,Geo 1,Geo 1,,,,,
2,29-Jul,1,1,0.47,90,81,Geo 2,Geo 1,,,,,
2,29-Jul,1,1,0.49,49,44,Geo 2,Geo 2,,,,,
2,29-Jul,1,1,0.46,31,21,Geo 1,Geo 2,,,,,
2,29-Jul,1,1,0.23,76,62,Geo 2,Geo 2,,,,,
2,29-Jul,1,1,0.23,42,26,Geo 1,Geo 3,,,,,
2,29-Jul,1,1,0.23,70,63,Geo 2,Geo 3,,,,,
2,29-Jul,1,1,0.46,51,39,Geo 1,Geo 1,,,,,
2,29-Jul,1,1,0,79,74,Geo 2,Geo 1,,,,,
2,29-Jul,1,1,0.06,87,86,Geo 3,Geo 2,,,,,
3,29-Jul,1,1,0.38,36,22,Geo 2,Geo 1,,,,,
3,29-Jul,1,1,0.19,38,23,Geo 1,Geo 1,,,,,
3,29-Jul,1,1,0.29,88,87,Geo 3,Geo 4,,,,,
3,29-Jul,1,1,0.31,90,86,Geo 1,Geo 5,,,,,
3,29-Jul,1,1,0.35,34,24,Geo 1,Geo 5,,,,,
3,29-Jul,1,1,0.2,39,27,Geo 3,Geo 1,,,,,
3,29-Jul,1,1,0.42,63,63,Geo 4,Geo 1,,,,,
3,29-Jul,1,1,0.14,44,33,Geo 2,Geo 2,,,,,
3,29-Jul,1,1,0.25,45,45,Geo 4,Geo 4,,,,,
3,29-Jul,1,1,0.04,73,63,Geo 2,Geo 2,,,,,
3,29-Jul,1,1,0.21,34,26,Geo 2,Geo 1,,,,,
3,29-Jul,1,1,0.36,34,18,Geo 4,Geo 1,,,,,
3,29-Jul,1,1,0.43,55,41,Geo 4,Geo 1,,,,,
3,29-Jul,1,1,0.45,48,40,Geo 1,Geo 1,,,,,
3,29-Jul,1,1,0.06,40,30,Geo 2,Geo 2,,,,,
3,29-Jul,1,1,0.23,43,37,Geo 2,Geo 3,,,,,
3,29-Jul,1,1,0.1,32,20,Geo 3,Geo 4,,,,,
3,29-Jul,1,1,0.45,33,27,Geo 3,Geo 1,,,,,
3,29-Jul,1,1,0.17,56,51,Geo 2,Geo 2,,,,,
3,29-Jul,1,1,0,85,84,Geo 1,Geo 2,,,,,
3,29-Jul,1,1,0.2,82,77,Geo 2,Geo 4,,,,,
3,29-Jul,1,1,0.18,37,19,Geo 1,Geo 4,,,,,
3,29-Jul,1,1,0.23,75,46,Geo 3,Geo 4,,,,,
4,29-Jul,1,1,0.29,34,28,Geo 1,Geo 2,,,,,
4,29-Jul,1,1,0.35,38,22,Geo 1,Geo 1,,,,,
4,29-Jul,1,1,0.26,70,66,Geo 4,Geo 5,,,,,
4,29-Jul,1,1,0.14,30,18,Geo 3,Geo 3,,,,,
4,29-Jul,1,1,0.29,79,64,Geo 2,Geo 3,,,,,
4,29-Jul,1,1,0.37,40,29,Geo 2,Geo 3,,,,,
